,id,frequency
1873,66419,17
1874,66420,12
1875,66325,1
1876,26846,1
1877,4258,2
1878,66302,5
1879,66412,3
1880,64662,1
1881,52377,8
1882,30497,5
1883,65986,10
1884,2792,4
1885,26777,3
1886,66359,1
1887,63849,2
1888,63438,3
1889,2286,1
1890,66411,5
1891,65904,1
1892,66328,9
1893,30529,9
1894,56399,3
1895,62821,9
1896,64928,2
1897,63344,7
1898,64572,7
1899,66340,2
1900,26716,4
1901,26778,5
1902,67226,7
1903,52398,2
1904,26706,1
1905,26811,14
1906,56425,5
1907,64490,2
1908,63774,1
1909,66434,1
1910,26783,3
1911,30545,12
1912,65027,3
1913,19213,5
1914,30511,2
1915,26756,1
1916,63856,9
1917,62953,4
1918,30502,8
1919,44235,3
1920,66351,3
1921,66426,1
1922,64555,2
1923,65111,3
1924,66449,1
1925,64567,2
1926,66332,5
1927,26708,25
1928,66442,3
1929,44442,4
1930,52385,3
1931,64277,3
1932,26775,2
1933,65913,4
1934,66227,1
1935,65978,2
1936,2753,3
1937,2767,10
1938,64925,6
1939,66414,5
1940,26728,2
1941,34728,4
1942,22850,1
1943,56427,1
1944,973,2
1945,34670,4
1946,26747,3
1947,2778,1
1948,65843,2
1949,56767,5
1950,66424,1
1951,63704,11
1952,64558,1
1953,22843,1
1954,66572,1
1955,67810,16
1956,66517,1
1957,65484,2
1958,65789,7
1959,56552,2
1960,56636,3
1961,65716,13
1962,56601,3
1963,65061,1
1964,65062,1
1965,66568,1
1966,56628,11
1967,34344,4
1968,64578,2
1969,44254,1
1970,44274,1
1971,56651,1
1972,66521,34
1973,62878,5
1974,65807,1
1975,56595,2
1976,63712,1
1977,66510,1
1978,65069,4
1979,67717,13
1980,56610,4
1981,56586,2
1982,56798,3
1983,66514,6
1984,63948,1
1985,65309,3
1986,56597,7
1987,56653,2
1988,56576,4
1989,66481,2
1990,66482,2
1991,62939,3
1992,65204,2
1993,62903,5
1994,62916,16
1995,56672,4
1996,65319,1
1997,56759,5
1998,62824,2
1999,66571,9
2000,66520,1
2001,56818,1
2002,62864,5
2003,34350,3
2004,44074,2
2005,56796,1
2006,56684,1
2007,56625,6
2008,64736,1
2009,66474,1
2010,56544,2
2011,44083,5
2012,56813,1
2013,65802,1
2014,56669,6
2015,64910,1
2016,66581,2
2017,56797,2
2018,65917,1
2019,62886,2
2020,64918,1
2021,56658,7
2022,64956,10
2023,66456,1
2024,66457,1
2025,66458,1
2026,66523,3
2027,56583,7
2028,56585,3
2029,64466,2
2030,64721,3
2031,66557,19
2032,56811,2
2033,65718,1
2034,65921,1
2035,56692,2
2036,65719,3
2037,66455,11
2038,56561,5
2039,64170,3
2040,65312,1
2041,62902,2
2042,64912,1
2043,165,2
2044,1171,2
2045,62905,3
2046,56616,6
2047,62901,4
2048,62914,1
2049,66688,6
2050,62885,5
2051,65686,2
2052,65923,1
2053,65705,3
2054,65801,1
2055,66576,1
2056,66575,1
2057,66499,2
2058,66644,4
2059,65403,1
2060,62900,1
2061,64530,2
2062,65311,1
2063,65417,1
2064,56568,1
2065,65391,1
2066,56816,3
2067,66719,2
2068,66617,2
2069,66641,2
2070,34554,11
2071,56829,4
2072,63271,13
2073,63047,4
2074,62941,16
2075,66540,4
2076,64056,5
2077,66539,2
2078,65213,3
2079,64060,3
2080,65605,1
2081,63268,22
2082,62783,2
2083,65521,3
2084,67930,9
2085,63057,16
2086,63240,6
2087,63276,1
2088,64026,1
2089,19167,25
2090,63533,1
2091,63211,7
2092,66662,2
2093,63145,8
2094,63496,7
2095,66621,1
2096,65020,1
2097,63381,1
2098,63160,7
2099,66607,5
2100,63519,8
2101,62781,3
2102,66550,5
2103,63482,2
2104,62834,2
2105,66630,14
2106,63198,1
2107,65609,1
2108,66121,5
2109,63375,4
2110,56857,51
2111,63129,3
2112,64057,3
2113,66672,2
2114,66686,6
2115,65955,23
2116,65322,2
2117,63491,2
2118,44342,1
2119,65728,1
2120,66635,2
2121,66594,1
2122,63051,5
2123,65949,2
2124,63530,1
2125,63133,3
2126,64597,3
2127,62977,11
2128,63176,3
2129,63277,15
2130,56822,5
2131,30455,4
2132,63166,10
2133,66538,2
2134,66611,7
2135,63499,4
2136,66636,1
2137,63510,1
2138,65523,2
2139,65408,3
2140,66345,6
2141,63075,1
2142,66552,4
2143,63219,1
2144,56820,10
2145,63148,2
2146,64604,1
2147,65251,4
2148,65736,1
2149,63052,3
2150,63170,2
2151,63389,1
2152,63295,4
2153,63524,1
2154,63054,5
2155,63111,6
2156,64054,1
2157,66674,1
2158,63252,1
2159,34497,1
2160,63209,3
2161,66781,9
2162,63500,11
2163,56848,2
2164,66632,1
2165,44346,4
2166,63086,1
2167,63473,2
2168,63516,4
2169,63248,5
2170,62862,5
2171,64478,1
2172,63116,2
2173,62853,1
2174,44031,2
2175,67303,11
2176,66541,1
2177,44032,1
2178,63217,3
2179,63531,2
2180,64591,2
2181,62820,1
2182,34684,1
2183,62813,1
2184,34544,5
2185,63122,5
2186,66605,1
2187,65667,2
2188,34387,1
2189,44015,1
2190,34494,8
2191,62975,3
2192,66792,17
2193,64708,2
2194,65644,1
2195,26567,1
2196,52190,1
2197,66853,1
2198,66858,1
2199,66859,2
2200,44202,4
2201,66713,3
2202,64814,2
2203,34542,15
2204,66818,2
2205,64117,1
2206,66711,11
2207,64304,5
2208,66522,12
2209,40036,1
2210,63426,3
2211,66525,23
2212,44139,2
2213,34422,2
2214,66756,1
2215,66725,1
2216,34403,1
2217,66876,9
2218,66763,1
2219,66766,1
2220,65623,3
2221,64298,6
2222,34379,1
2223,64016,9
2224,34475,2
2225,34436,4
2226,66810,2
2227,66736,1
2228,66807,1
2229,30454,6
2230,66718,1
2231,65798,1
2232,66690,5
2233,66765,1
2234,65305,1
2235,63427,1
2236,66771,2
2237,44121,1
2238,34455,10
2239,44063,2
2240,64677,4
2241,34461,5
2242,44064,1
2243,39988,5
2244,64400,4
2245,65460,3
2246,63117,6
2247,34404,2
2248,66695,2
2249,66735,2
2250,66805,1
2251,65630,2
2252,66826,1
2253,66758,7
2254,66822,1
2255,63135,3
2256,66759,2
2257,66760,2
2258,66691,4
2259,40070,2
2260,40094,2
2261,66684,2
2262,66796,2
2263,62742,7
2264,65286,1
2265,40002,1
2266,34492,1
2267,65473,1
2268,65141,1
2269,64524,3
2270,66727,10
2271,34578,17
2272,66728,13
2273,66750,1
2274,66697,2
2275,64434,1
2276,63123,3
2277,34606,5
2278,63430,1
2279,66706,1
2280,44057,10
2281,66696,2
2282,66795,2
2283,34483,1
2284,63000,2
2285,65295,7
2286,44013,6
2287,66832,1
2288,52296,1
2289,65464,1
2290,65462,1
2291,65815,3
2292,44233,4
2293,52257,6
2294,64833,10
2295,64244,5
2296,64268,2
2297,66854,1
2298,66860,1
2299,56391,2
2300,44531,1
2301,64892,12
2302,66898,2
2303,26583,4
2304,44037,2
2305,52327,7
2306,64088,1
2307,67035,3
2308,44219,1
2309,65678,5
2310,64789,7
2311,66842,1
2312,44454,1
2313,66159,14
2314,19139,9
2315,63933,5
2316,44058,4
2317,52307,2
2318,66948,2
2319,66914,1
2320,44377,1
2321,44337,8
2322,66555,4
2323,44237,6
2324,44292,11
2325,44484,1
2326,52310,8
2327,44316,2
2328,65889,1
2329,44227,5
2330,64821,4
2331,40053,6
2332,817,1
2333,44186,3
2334,852,1
2335,44365,4
2336,65070,1
2337,44229,2
2338,52347,6
2339,44201,2
2340,44210,1
2341,66296,2
2342,65381,1
2343,34658,2
2344,52255,2
2345,64365,4
2346,66890,1
2347,66883,1
2348,67358,6
2349,66921,1
2350,66922,1
2351,34341,6
2352,64368,4
2353,52326,12
2354,67053,23
2355,65864,20
2356,64549,1
2357,64832,3
2358,64830,5
2359,40124,2
2360,40128,6
2361,66884,1
2362,52271,2
2363,52339,19
2364,64791,10
2365,64435,5
2366,26538,1
2367,65890,7
2368,64692,6
2369,66885,2
2370,66886,2
2371,64976,1
2372,65234,1
2373,65274,1
2374,65275,2
2375,66928,1
2376,66917,1
2377,44481,3
2378,65469,7
2379,67243,10
2380,66908,1
2381,63011,1
2382,66960,3
2383,66961,4
2384,65822,2
2385,52272,1
2386,52357,1
2387,974,2
2388,44261,2
2389,66544,1
2390,44457,1
2391,65811,3
2392,65812,3
2393,34591,4
2394,66831,1
2395,44090,1
2396,66895,1
2397,67368,1
2398,65414,1
2399,66892,5
2400,67033,1
2401,66829,1
2402,52279,11
2403,66947,4
2404,64690,1
2405,810,1
2406,816,1
2407,44304,4
2408,44284,1
2409,64442,1
2410,34610,4
2411,64889,3
2412,65053,2
2413,44207,1
2414,66953,2
2415,34566,1
2416,65287,1
2417,44228,1
2418,66655,1
2419,66934,1
2420,65584,1
2421,66897,1
2422,44335,4
2423,65636,1
2424,34656,3
2425,44303,1
2426,66867,1
2427,66887,1
2428,66909,1
2429,65350,1
2430,44070,7
2431,44069,1
2432,52341,1
2433,56472,1
2434,56510,1
2435,64874,4
2436,65922,1
2437,34661,2
2438,34593,1
2439,44392,4
2440,66113,2
2441,34334,1
2442,34624,1
2443,40013,1
2444,66389,1
2445,66167,5
2446,67050,2
2447,64886,3
2448,67237,6
2449,3528,4
2450,62986,1
2451,65568,3
2452,3560,1
2453,64246,1
2454,52344,1
2455,65012,4
2456,65149,12
2457,64424,6
2458,67496,30
2459,66955,6
2460,63007,5
2461,52226,7
2462,65256,1
2463,66301,2
2464,64843,18
2465,52205,2
2466,65148,1
2467,65875,1
2468,67038,3
2469,65388,4
2470,40129,6
2471,34650,8
2472,67027,3
2473,66417,3
2474,3239,4
2475,52186,1
2476,65372,4
2477,65374,1
2478,52224,7
2479,66242,3
2480,435,1
2481,44082,13
2482,64443,1
2483,52243,1
2484,66080,3
2485,66081,4
2486,52285,2
2487,66972,13
2488,3569,2
2489,67064,3
2490,62863,2
2491,67095,1
2492,64784,2
2493,34427,2
2494,3533,2
2495,65663,1
2496,66258,3
2497,63431,3
2498,65387,1
2499,44140,2
2500,64844,2
2501,65476,2
2502,65477,1
2503,62745,5
2504,67030,1
2505,66794,3
2506,66257,2
2507,67006,1
2508,34353,1
2509,953,4
2510,52340,7
2511,3496,7
2512,3593,2
2513,66322,5
2514,64580,2
2515,66413,2
2516,19124,2
2517,67026,2
2518,66228,3
2519,64187,6
2520,64782,2
2521,64446,3
2522,52223,5
2523,22851,3
2524,67028,1
2525,66995,1
2526,63439,1
2527,62836,3
2528,3587,1
2529,67019,1
2530,44044,5
2531,3591,3
2532,66063,1
2533,65258,5
2534,67091,1
2535,67052,1
2536,67060,1
2537,67061,1
2538,67062,2
2539,67102,4
2540,66988,2
2541,3356,1
2542,3612,2
2543,67025,1
2544,66037,7
2545,67002,3
2546,67003,3
2547,64188,1
2548,66973,6
2549,67067,1
2550,34649,2
2551,67263,3
2552,66312,5
2553,66259,1
2554,44149,4
2555,63004,2
2556,30526,1
2557,3508,3
2558,65670,1
2559,66977,4
2560,64324,6
2561,26862,1
2562,67041,1
2563,44154,4
2564,44119,4
2565,3547,4
2566,3524,1
2567,64414,2
2568,66320,1
2569,56365,6
2570,52316,1
2571,66983,3
2572,66997,2
2573,64348,11
2574,65304,1
2575,65871,5
2576,52334,4
2577,52291,2
2578,65248,2
2579,64835,1
2580,66415,4
2581,64695,1
2582,67054,1
2583,67118,2
2584,66314,1
2585,3520,2
2586,44403,1
2587,44404,2
2588,56885,8
2589,52288,1
2590,270,1
2591,63988,1
2592,64166,3
2593,65806,2
2594,3457,1
2595,3092,4
2596,64080,1
2597,64213,4
2598,65169,2
2599,3225,2
2600,63767,2
2601,3478,7
2602,3644,2
2603,3164,11
2604,65618,1
2605,67278,10
2606,67040,7
2607,67364,3
2608,67239,3
2609,3422,2
2610,63056,1
2611,3244,1
2612,3366,2
2613,63254,1
2614,66638,1
2615,64413,1
2616,66840,1
2617,66360,1
2618,3276,7
2619,63766,1
2620,3389,1
2621,64945,1
2622,26808,2
2623,65449,1
2624,66435,1
2625,65236,2
2626,67103,6
2627,63736,2
2628,3297,1
2629,67296,3
2630,67297,1
2631,63985,1
2632,65450,1
2633,64807,2
2634,26858,3
2635,3183,2
2636,3372,3
2637,3146,2
2638,3686,1
2639,62965,2
2640,65341,3
2641,64237,3
2642,64968,1
2643,64111,1
2644,64354,1
2645,65127,1
2646,66059,1
2647,65997,2
2648,67270,1
2649,3128,1
2650,34328,1
2651,66235,2
2652,67391,1
2653,67412,1
2654,65271,2
2655,3341,1
2656,26866,4
2657,67233,1
2658,65828,3
2659,64640,2
2660,64292,2
2661,65227,1
2662,65235,1
2663,64943,11
2664,65032,2
2665,34747,7
2666,65241,1
2667,64804,2
2668,3117,2
2669,26848,1
2670,67407,1
2671,67252,1
2672,67253,1
2673,65805,1
2674,3098,2
2675,67230,3
2676,52332,1
2677,64356,1
2678,67105,1
2679,67244,3
2680,64935,1
2681,65030,1
2682,63737,1
2683,67279,2
2684,67274,1
2685,3155,1
2686,65336,4
2687,3353,2
2688,3133,1
2689,66231,1
2690,3434,2
2691,67344,1
2692,3421,5
2693,3122,1
2694,65436,3
2695,67241,1
2696,67242,1
2697,64156,6
2698,3382,1
2699,66142,1
2700,3364,1
2701,63931,2
2702,64215,1
2703,3429,2
2704,65616,2
2705,64668,1
2706,64542,2
2707,3378,1
2708,66273,1
2709,66981,3
2710,65039,2
2711,64936,1
2712,3450,1
2713,67291,1
2714,67282,2
2715,67539,2
2716,67110,2
2717,67290,1
2718,67354,1
2719,67361,1
2720,64279,2
2721,3453,1
2722,67292,1
2723,64238,3
2724,64865,1
2725,64940,1
2726,64631,1
2727,64632,1
2728,3618,1
2729,64416,1
2730,64803,1
2731,63866,1
2732,65224,1
2733,64630,1
2734,63959,1
2735,3232,2
2736,66549,1
2737,64082,1
2738,3163,1
2739,3624,1
2740,4278,5
2741,67114,1
2742,67249,1
2743,67400,1
2744,63765,1
2745,64415,1
2746,67271,1
2747,34745,1
2748,64862,1
2749,65042,1
2750,63741,2
2751,64969,1
2752,67231,1
2753,3227,1
2754,63739,1
2755,65437,1
2756,65844,1
2757,67112,1
2758,64315,1
2759,64626,1
2760,67247,3
2761,65428,2
2762,64218,1
2763,67108,1
2764,67116,3
2765,3362,1
2766,3158,1
2767,3160,1
2768,64539,1
2769,34626,1
2770,3654,1
2771,3392,1
2772,66060,1
2773,3220,1
2774,3113,1
2775,64210,1
2776,66637,2
2777,67467,5
2778,63554,2
2779,67782,32
2780,15305,1
2781,65982,1
2782,4196,2
2783,67447,1
2784,67306,2
2785,19178,2
2786,67491,1
2787,26818,4
2788,52406,2
2789,19142,2
2790,67369,1
2791,65973,4
2792,67428,1
2793,67435,1
2794,19089,2
2795,19183,1
2796,65025,4
2797,67603,1
2798,15336,2
2799,67365,6
2800,4199,5
2801,2094,2
2802,67327,2
2803,22808,2
2804,19119,4
2805,63352,10
2806,52407,4
2807,67530,2
2808,67536,1
2809,64103,1
2810,2201,1
2811,67458,1
2812,67459,1
2813,67376,1
2814,30535,5
2815,8663,3
2816,65219,1
2817,66511,2
2818,19149,1
2819,67439,7
2820,67440,2
2821,63563,3
2822,26826,5
2823,8634,1
2824,67363,2
2825,67366,2
2826,67431,1
2827,67510,1
2828,26793,1
2829,19168,1
2830,19116,5
2831,67418,4
2832,16692,2
2833,19117,2
2834,67484,2
2835,67489,2
2836,26688,2
2837,26805,1
2838,67560,2
2839,15328,1
2840,19086,1
2841,67420,4
2842,67437,1
2843,67527,1
2844,67452,4
2845,67443,2
2846,34743,2
2847,67533,1
2848,8652,3
2849,66790,1
2850,63546,1
2851,67477,3
2852,63566,2
2853,65971,1
2854,19162,1
2855,15342,1
2856,67326,1
2857,67532,2
2858,26689,1
2859,67367,1
2860,67347,4
2861,26810,3
2862,64758,2
2863,67476,2
2864,66343,4
2865,67307,1
2866,15345,1
2867,22830,1
2868,67598,1
2869,67353,2
2870,66124,2
2871,2704,1
2872,64762,1
2873,64765,1
2874,67513,2
2875,8692,3
2876,65743,5
2877,2710,1
2878,2709,4
2879,34730,1
2880,30512,1
2881,34717,1
2882,44061,1
2883,2615,2
2884,63648,5
2885,67552,6
2886,67613,19
2887,63814,1
2888,22858,8
2889,2720,1
2890,19200,1
2891,2799,7
2892,67497,18
2893,19196,1
2894,19205,2
2895,2674,1
2896,2680,1
2897,67524,4
2898,67627,1
2899,66283,1
2900,26767,1
2901,63822,1
2902,26713,1
2903,2708,1
2904,67597,1
2905,67508,6
2906,63820,3
2907,63637,2
2908,67608,2
2909,2541,4
2910,63634,1
2911,2675,1
2912,63842,2
2913,67631,1
2914,67556,4
2915,63638,2
2916,2520,1
2917,67545,1
2918,64069,1
2919,66591,2
2920,22871,1
2921,26765,1
2922,64249,9
2923,2806,3
2924,63855,1
2925,8679,1
2926,34719,1
2927,63647,1
2928,63915,3
2929,2707,1
2930,26709,4
2931,4253,3
2932,63851,2
2933,19206,1
2934,67614,4
2935,67572,1
2936,64926,1
2937,67504,3
2938,64923,1
2939,67549,2
2940,67550,4
2941,63534,1
2942,65750,1
2943,67495,2
2944,64232,1
2945,64772,1
2946,67570,2
2947,67594,2
2948,22849,8
2949,67611,1
2950,19208,1
2951,65751,1
2952,65744,1
2953,67630,8
2954,63670,1
2955,22856,2
2956,63606,1
2957,67544,1
2958,56562,3
2959,64396,1
2960,64321,1
2961,64104,1
2962,63857,1
2963,67502,2
2964,4261,1
2965,4254,2
2966,2334,1
2967,63850,2
2968,26685,5
2969,63677,2
2970,67629,1
2971,22845,2
2972,66708,1
2973,2655,1
2974,65612,2
2975,65839,2
2976,67639,2
2977,67576,2
2978,34326,1
2979,67548,1
2980,65100,2
2981,67691,38
2982,67601,2
2983,67526,1
2984,67679,8
2985,4269,1
2986,63630,2
2987,66592,1
2988,15378,1
2989,34715,2
2990,67522,1
2991,66183,2
2992,2766,1
2993,67519,1
2994,2611,1
2995,2788,1
2996,67670,2
2997,65697,1
2998,67588,5
2999,67673,2
3000,65497,2
3001,34671,2
3002,56587,1
3003,63707,5
3004,67689,2
3005,67690,3
3006,67623,9
3007,63022,1
3008,67661,2
3009,26746,9
3010,67669,9
3011,56554,1
3012,67475,4
3013,67587,2
3014,56529,3
3015,56770,5
3016,56498,2
3017,56566,1
3018,66692,3
3019,63523,1
3020,34651,2
3021,67960,1
3022,62838,1
3023,67656,1
3024,56436,1
3025,56457,1
3026,40130,1
3027,56806,1
3028,56473,1
3029,66336,1
3030,65495,2
3031,44204,4
3032,56800,3
3033,56494,1
3034,67655,2
3035,63878,1
3036,65896,2
3037,56752,1
3038,56762,4
3039,65702,1
3040,67579,11
3041,62818,4
3042,56746,1
3043,65989,2
3044,56465,5
3045,67703,1
3046,65613,1
3047,65397,1
3048,65681,3
3049,65682,1
3050,67583,1
3051,65494,1
3052,64913,3
3053,67551,3
3054,65207,1
3055,67806,1
3056,67805,1
3057,67646,3
3058,56469,4
3059,26842,4
3060,62789,3
3061,56664,1
3062,56450,2
3063,67695,1
3064,52393,1
3065,56402,2
3066,56517,1
3067,30510,1
3068,63882,1
3069,63940,1
3070,65911,3
3071,34725,2
3072,56605,5
3073,67697,2
3074,64462,1
3075,67651,1
3076,64273,1
3077,56581,1
3078,56488,1
3079,66681,6
3080,56485,1
3081,67584,3
3082,56758,1
3083,63040,1
3084,34756,1
3085,56757,2
3086,67692,1
3087,56522,1
3088,67593,2
3089,65488,1
3090,3121,1
3091,56579,4
3092,64920,1
3093,56666,1
3094,56661,4
3095,65837,6
3096,67698,1
3097,67015,5
3098,56483,1
3099,56456,1
3100,30542,2
3101,67658,2
3102,67686,7
3103,67761,1
3104,56401,1
3105,56553,5
3106,67659,2
3107,56794,1
3108,67674,3
3109,67668,3
3110,64498,3
3111,65696,8
3112,67682,2
3113,64900,2
3114,64723,2
3115,64527,1
3116,56480,2
3117,56737,1
3118,67553,1
3119,26763,1
3120,67581,9
3121,66429,2
3122,65499,2
3123,65076,2
3124,26798,1
3125,65893,1
3126,67696,1
3127,56564,4
3128,65991,1
3129,56419,1
3130,66184,1
3131,65985,20
3132,67642,2
3133,67622,10
3134,67586,7
3135,67704,2
3136,56753,1
3137,63937,1
3138,67624,5
3139,64914,1
3140,65690,9
3141,65486,2
3142,67665,1
3143,56445,1
3144,52372,1
3145,65758,2
3146,66566,2
3147,66971,2
3148,64557,1
3149,63448,1
3150,67702,1
3151,63981,1
3152,56570,11
3153,66777,1
3154,65090,1
3155,67755,1
3156,67723,1
3157,63118,2
3158,67680,1
3159,67736,4
3160,64406,1
3161,62869,1
3162,3102,1
3163,62889,1
3164,67684,3
3165,67685,1
3166,64334,2
3167,67653,1
3168,67720,9
3169,63044,2
3170,34687,1
3171,62774,2
3172,63452,2
3173,62766,1
3174,64894,6
3175,62770,3
3176,62835,1
3177,64294,1
3178,63050,7
3179,56721,1
3180,63195,1
3181,67710,1
3182,67716,1
3183,64730,1
3184,62787,4
3185,62931,2
3186,56743,3
3187,65259,4
3188,62934,2
3189,63151,1
3190,66098,2
3191,64961,1
3192,67433,1
3193,63444,1
3194,62872,3
3195,65503,1
3196,63945,1
3197,62845,1
3198,63081,1
3199,62792,2
3200,67721,3
3201,67762,2
3202,67757,3
3203,44128,2
3204,67730,2
3205,66099,1
3206,40080,2
3207,67718,2
3208,64732,1
3209,64734,1
3210,63146,8
3211,65320,3
3212,63125,1
3213,64594,1
3214,64468,1
3215,52349,1
3216,67732,1
3217,65406,1
3218,56814,3
3219,67748,2
3220,67681,1
3221,67727,1
3222,67751,1
3223,64583,1
3224,64134,1
3225,56689,1
3226,56824,1
3227,56688,3
3228,63490,3
3229,65933,1
3230,62772,8
3231,62841,1
3232,67739,1
3233,63479,1
3234,63169,1
3235,65500,1
3236,64529,1
3237,64528,1
3238,63951,1
3239,34439,1
3240,34451,6
3241,64787,2
3242,40035,1
3243,66903,1
3244,34470,1
3245,67818,1
3246,67823,2
3247,67792,5
3248,67763,3
3249,67780,4
3250,67817,1
3251,66333,4
3252,67785,2
3253,67813,2
3254,64749,2
3255,67825,4
3256,66492,1
3257,34504,1
3258,34543,1
3259,66978,1
3260,66846,1
3261,34502,2
3262,30500,3
3263,66050,4
3264,63205,2
3265,65422,1
3266,67843,1
3267,67816,3
3268,67772,2
3269,67775,1
3270,67777,1
3271,67778,2
3272,64133,1
3273,66497,2
3274,66118,1
3275,67788,8
3276,67789,8
3277,30447,2
3278,65816,2
3279,44369,13
3280,34459,1
3281,34531,1
3282,67836,3
3283,64186,1
3284,34477,2
3285,66489,2
3286,64482,1
3287,67768,1
3288,66625,1
3289,67781,4
3290,63142,3
3291,63105,1
3292,65419,1
3293,65425,1
3294,67794,7
3295,67811,1
3296,67764,1
3297,63189,2
3298,67835,3
3299,66119,1
3300,67801,1
3301,66779,1
3302,67771,1
3303,34426,1
3304,63247,5
3305,67770,1
3306,67822,1
3307,67793,4
3308,63485,1
3309,67786,6
3310,67868,2
3311,66715,1
3312,44010,1
3313,67932,4
3314,66700,1
3315,67790,4
3316,64208,12
3317,64100,42
3318,67838,1
3319,62780,2
3320,34480,1
3321,66498,1
3322,67832,1
3323,67803,3
3324,34545,1
3325,67804,1
3326,63527,1
3327,67759,1
3328,67769,1
3329,34472,1
3330,64987,1
3331,66906,1
3332,63206,1
3333,67837,4
3334,67808,1
3335,63514,1
3336,63228,1
3337,63128,1
3338,67890,4
3339,65862,2
3340,67888,10
3341,745,2
3342,44093,4
3343,290,5
3344,67758,1
3345,34393,1
3346,65353,1
3347,44182,1
3348,67867,7
3349,64812,5
3350,638,2
3351,44028,6
3352,62743,2
3353,44175,1
3354,65859,2
3355,64129,1
3356,67853,1
3357,65817,1
3358,44054,1
3359,44048,2
3360,34601,17
3361,64195,1
3362,63428,1
3363,64299,4
3364,44106,1
3365,64520,3
3366,64398,3
3367,66390,1
3368,66365,3
3369,66287,1
3370,63880,1
3371,44110,2
3372,34590,2
3373,34602,1
3374,62752,1
3375,52182,1
3376,64380,1
3377,52183,1
3378,63442,1
3379,44089,1
3380,67894,3
3381,66206,3
3382,52169,1
3383,52185,1
3384,63594,1
3385,67892,1
3386,64341,3
3387,34414,1
3388,64377,1
3389,66163,1
3390,65888,7
3391,44122,1
3392,34609,1
3393,67866,2
3394,44179,1
3395,65014,1
3396,65581,1
3397,63963,2
3398,67847,1
3399,67848,2
3400,67851,1
3401,65188,1
3402,44046,1
3403,67876,1
3404,34408,1
3405,64678,1
3406,34522,1
3407,67896,2
3408,67893,2
3409,63903,1
3410,67873,1
3411,34599,2
3412,63888,2
3413,67865,1
3414,67849,1
3415,67971,1
3416,66030,1
3417,65572,3
3418,67948,3
3419,65793,1
3420,64996,1
3421,66035,2
3422,44476,2
3423,67984,3
3424,34663,1
3425,65155,4
3426,34351,1
3427,67903,1
3428,66391,10
3429,44242,4
3430,66267,1
3431,65797,4
3432,44234,1
3433,44200,1
3434,44189,3
3435,65481,6
3436,67417,1
3437,64693,20
3438,52250,4
3439,64043,1
3440,67940,1
3441,65368,2
3442,34339,1
3443,64454,1
3444,63264,1
3445,67945,3
3446,67965,14
3447,67962,3
3448,67949,2
3449,44294,1
3450,44155,2
3451,44295,2
3452,66473,5
3453,44401,1
3454,52176,2
3455,66996,1
3456,44223,1
3457,66090,2
3458,66962,13
3459,52312,2
3460,65483,7
3461,52248,3
3462,44297,9
3463,44214,2
3464,64219,1
3465,64044,3
3466,67943,3
3467,67944,1
3468,65366,10
3469,65373,20
3470,66654,1
3471,64992,1
3472,44309,1
3473,52286,1
3474,64367,1
3475,63887,1
3476,44361,5
3477,67921,2
3478,64164,1
3479,66094,1
3480,66989,1
3481,67939,1
3482,52235,1
3483,34662,1
3484,821,1
3485,65976,2
3486,64713,1
3487,67031,1
3488,64953,1
3489,65582,2
3490,67938,1
3491,64828,3
3492,65569,1
3493,39986,1
3494,64311,1
3495,65823,1
3496,67974,2
3497,64458,2
3498,64876,1
3499,65302,1
3500,64021,1
3501,63374,1
3502,66364,1
3503,67985,2
3504,67967,1
3505,875,2
3506,65362,2
3507,64525,3
3508,44449,1
3509,67931,1
3510,52259,2
3511,63010,2
3512,64696,1
3513,52297,1
3514,67952,1
3515,66108,1
3516,44530,2
3517,64954,1
3518,67935,1
3519,67980,1
3520,44381,1
3521,3596,1
3522,64453,2
3523,34354,2
3524,66809,2
3525,56370,1
3526,68011,12
3527,66315,1
3528,68005,3
3529,66319,2
3530,44379,1
3531,63783,1
3532,65015,3
3533,66042,2
3534,52270,1
3535,52253,1
3536,67483,3
3537,68009,8
3538,62992,1
3539,67481,2
3540,68020,1
3541,63973,1
3542,65264,3
3543,65877,1
3544,3521,3
3545,68016,1
3546,68019,1
3547,64360,1
3548,52233,2
3549,34751,2
3550,67250,1
3551,34342,3
3552,66326,2
3553,3549,1
3554,67529,3
3555,68008,5
3556,67729,5
3557,66891,1
3558,26831,1
3559,26865,4
3560,63781,2
3561,3527,1
3562,34349,1
3563,44073,2
3564,64877,2
3565,66806,1
3566,44072,1
3567,65586,2
3568,65011,2
3569,68034,3
3570,34358,10
3571,65383,3
3572,65389,2
3573,67096,49
3574,66562,1
3575,67119,1
3576,68010,1
3577,68006,1
3578,68007,1
3579,67998,1
3580,68026,1
3581,67014,1
3582,52266,1
3583,68013,1
3584,65298,2
3585,68001,2
3586,34366,1
3587,44077,1
3588,3554,2
3589,52237,2
3590,26814,2
3591,26822,2
3592,66952,1
3593,66297,1
3594,3523,1
3595,64659,1
3596,52346,1
3597,66165,1
3598,64698,2
3599,66476,1
3600,64846,1
3601,66044,1
3602,63897,1
3603,52234,4
3604,67424,1
3605,66147,4
3606,3559,1
3607,52236,1
3608,65474,2
3609,68025,1
3610,65152,1
3611,66040,1
3612,63778,1
3613,66734,1
3614,68037,1
3615,64184,1
3616,44256,1
3617,67574,1
3618,66627,1
3619,66754,1
3620,66464,1
3621,66088,2
3622,68033,1
3623,63927,1
