Clostridium aminophilum
Clostridium ammoniilyticum
Clostridium amylolyticum
Clostridium arbusti
Clostridium argentinense
Clostridium autoethanogenum
Clostridium baratii
Clostridium beihaiense
Clostridium beijerinckii
Clostridium boliviensis
Clostridium bolteae-like
Clostridium bornimense
Clostridium botulinum
Clostridium bovifaecis
Clostridium bowmanii
Clostridium budayi
Clostridium butyricum
Clostridium cadaveris
Clostridium caldaquaticum
Clostridium carboxidivorans
Clostridium carnis
Clostridium cavendishii
Clostridium celatum
Clostridium cellulosi
Clostridium cellulovorans
Clostridium chartatabidum
Clostridium chauvoei
Clostridium chromiireducens
Clostridium chrysemydis
Clostridium cochlearium
Clostridium colicanis
Clostridium colinum
Clostridium collagenovorans
Clostridium combesii
Clostridium composti
Clostridium cylindrosporum
Clostridium dakarense
Clostridium disporicum
Clostridium drakei
Clostridium estertheticum
Clostridium facile
Clostridium fallax
Clostridium felsineum
Clostridium fermenticellae
Clostridium fervidum
Clostridium fessum
Clostridium fimetarium
Clostridium folliculivorans
Clostridium formicaceticum
Clostridium frigidicarnis
Clostridium frigoriphilum
Clostridium frigoris
Clostridium fungisolvens
Clostridium gallinarum
Clostridium ganghwense
Clostridium gasigenes
Clostridium gelidum
Clostridium geopurificans
Clostridium grantii
Clostridium guangxiense
Clostridium haemolyticum
Clostridium herbivorans
Clostridium hominis
Clostridium homopropionicum
Clostridium huakuii
Clostridium hveragerdense
Clostridium hydrogeniformans
Clostridium hylemonae
Clostridium ihumii
Clostridium indicum
Clostridium innocuum
Clostridium intestinale
Clostridium isatidis
Clostridium jeddahense
Clostridium jeddahitimonense
Clostridium kluyveri
Clostridium kogasense
Clostridium lacusfryxellense
Clostridium laramiense
Clostridium lentum
Clostridium leptum
Clostridium liquoris
Clostridium ljungdahlii
Clostridium lundense
Clostridium luticellarii
Clostridium magnum
Clostridium malenominatum
Clostridium manihotivorum
Clostridium massiliamazoniense
Clostridium massiliodielmoense
Clostridium merdae
Clostridium methoxybenzovorans
Clostridium methylpentosum
Clostridium mobile
Clostridium moniliforme
Clostridium mucosae
Clostridium muellerianum
Clostridium neonatale
Clostridium nexile
Clostridium nigeriense
Clostridium nitritogenes
Clostridium nitrophenolicum
Clostridium novel
Clostridium novyi
Clostridium oceanicum
Clostridium oryzae
Clostridium pabulibutyricum
Clostridium paradoxum
Clostridium paraputrificum
Clostridium pascui
Clostridium pasteurianum
Clostridium peptidivorans
Clostridium perfringens
Clostridium phytofermentans
Clostridium polyendosporum
Clostridium polynesiense
Clostridium polysaccharolyticum
Clostridium porci
Clostridium prolinivorans
Clostridium psychrophilum
Clostridium punense
Clostridium puniceum
Clostridium putrefaciens
Clostridium putrificum
Clostridium quinii
Clostridium ragsdalei
Clostridium saccharobutylicum
Clostridium saccharoperbutylacetonicum
Clostridium sardiniense
Clostridium sartagoforme
Clostridium saudiense
Clostridium scatologenes
Clostridium schirmacherense
Clostridium scindens
Clostridium senegalense
Clostridium septicum
Clostridium simiarum
Clostridium sp.
Clostridium sporogenes
Clostridium sporosphaeroides
Clostridium subterminale
Clostridium sulfatireducens
Clostridium sulfidigenes
Clostridium swellfunianum
Clostridium symbiosum
Clostridium tagluense
Clostridium tarantellae
Clostridium tepidiprofundi
Clostridium tepidum
Clostridium tertium
Clostridium tetani
Clostridium tetanomorphum
Clostridium thailandense
Clostridium thermarum
Clostridium thermoalcaliphilum
Clostridium thermobutyricum
Clostridium thermoislandicum
Clostridium thermopalmarium
Clostridium thermosuccinogenes
Clostridium thiosulfatireducens
Clostridium tunisiense
Clostridium tyrobutyricum
Clostridium uliginosum
Clostridium uzonii
Clostridium vincentii
Clostridium viride
Clostridium vitabionis
Clostridium vulturis
Clostridium weizhouense
Clostridium zeae
Cnuella takakiae
Cnuibacter physcomitrellae
Cobetia amphilecti
Cobetia crustatorum
Cobetia litoralis
Cobetia marina
Cobetia pacifica
Cobetia sp.
Cochleicola gelatinilyticus
Cochlodiniinecator piscidefendens
Cocleimonas flava
Coenonia anatina
Coetzeea brasiliensis
Cognataquiflexum aquatile
Cognataquiflexum nitidum
Cognataquiflexum rubidum
Cognatazoarcus halotolerans
Cognatishimia activa
Cognatishimia maritima
Cognatiyoonia koreensis
Cognatiyoonia sediminum
Cohaesibacter celericrescens
Cohaesibacter gelatinilyticus
Cohaesibacter haloalkalitolerans
Cohaesibacter intestini
Cohaesibacter marisflavi
Cohnella algarum
Cohnella arctica
Cohnella boryungensis
Cohnella candidum
Cohnella capsici
Cohnella cellulosilytica
Cohnella collisoli
Cohnella damuensis
Cohnella endophytica
Cohnella faecalis
Cohnella fermenti
Cohnella ferri
Cohnella fontinalis
Cohnella formosensis
Cohnella ginsengisoli
Cohnella herbarum
Cohnella hongkongensis
Cohnella humi
Cohnella kolymensis
Cohnella laeviribosi
Cohnella lubricantis
Cohnella luojiensis
Cohnella lupini
Cohnella massiliensis
Cohnella nanjingensis
Cohnella panacarvi
Cohnella phaseoli
Cohnella plantaginis
Cohnella rhizosphaerae
Cohnella saccharovorans
Cohnella soli
Cohnella sp.
Cohnella suwonensis
Cohnella terrae
Cohnella thailandensis
Cohnella thermotolerans
Cohnella xylanilytica
Cohnella yongneupensis
Cohnella zeiphila
Coleofasciculus chthonoplastes
Coleofasciculus chtonoplastes
Colibacter massiliensis
Collibacillus ludicampi
Collimonas antrihumi
Collimonas arenae
Collimonas fungivorans
Collimonas humicola
Collimonas pratensis
Collimonas silvisoli
Collimonas sp.
Collinsella aerofaciens
Collinsella aerofaciens subsp. shenzhenensis
Collinsella bouchesdurhonensis
Collinsella ihumii
Collinsella intestinalis
Collinsella massiliensis
Collinsella phocaeensis
Collinsella sp.
Collinsella stercoris
Collinsella tanakaei
Collinsella vaginalis
Colwellia aestuarii
Colwellia agarivorans
Colwellia aquaemaris
Colwellia asteriadis
Colwellia beringensis
Colwellia chukchiensis
Colwellia demingiae
Colwellia echini
Colwellia hornerae
Colwellia marinimaniae
Colwellia maris
Colwellia maritima
Colwellia meonggei
Colwellia mytili
Colwellia piezophila
Colwellia polaris
Colwellia ponticola
Colwellia psychrerythraea
Colwellia psychrotropica
Colwellia rossensis
Colwellia sediminilitoris
Colwellia sp.
Comamonas antarctica
Comamonas aquatica
Comamonas aquatica subsp. rana
Comamonas aquatilis
Comamonas badia
Comamonas composti
Comamonas denitrificans
Comamonas faecalis
Comamonas flocculans
Comamonas fluminis
Comamonas granuli
Comamonas guangdongensis
Comamonas humi
Comamonas jiangduensis
Comamonas kerstersii
Comamonas koreensis
Comamonas nitrativorans
Comamonas odontotermitis
Comamonas phosphati
Comamonas piscis
Comamonas sediminis
Comamonas serinivorans
Comamonas sp.
Comamonas suwonensis
Comamonas terrae
Comamonas terrigena
Comamonas testosteroni
Comamonas thiooxydans
Comamonas zonglianii
Commensalibacter intestini
Companilactobacillus alimentarius
Companilactobacillus allii
Companilactobacillus baiquanensis
Companilactobacillus bobalius
Companilactobacillus crustorum
Companilactobacillus farciminis
Companilactobacillus formosensis
Companilactobacillus furfuricola
Companilactobacillus futsaii
Companilactobacillus ginsenosidimutans
Companilactobacillus halodurans
Companilactobacillus heilongjiangensis
Companilactobacillus huachuanensis
Companilactobacillus hulinensis
Companilactobacillus insicii
Companilactobacillus jidongensis
Companilactobacillus kedongensis
Companilactobacillus keshanensis
Companilactobacillus kimchiensis
Companilactobacillus kimchii
Companilactobacillus metriopterae
Companilactobacillus mindensis
Companilactobacillus mishanensis
Companilactobacillus musae
Companilactobacillus nantensis
Companilactobacillus nodensis
Companilactobacillus nuruki
Companilactobacillus pabuli
Companilactobacillus paralimentarius
Companilactobacillus suantsaicola
Companilactobacillus tucceti
Companilactobacillus versmoldensis
Companilactobacillus zhachilii
Companilactobacillus zhongbaensis
Compostibacillus humi
Compostibacter hankyongensis
Compostimonas suwonensis
Conchiformibius kuhniae
Conchiformibius steedae
Conexibacter arvalis
Conexibacter sp.
Conexibacter stalactiti
Conexibacter woesei
Conexivisphaera calida
Confluentibacter citreus
Confluentibacter lentus
Confluentibacter sediminis
Congregibacter litoralis
Congregibacter sp.
Conservatibacter flavescens
Consotaella salsifontis
Constantimarinum furrinae
Constrictibacter antarcticus
Contubernalis alkaliaceticus
Convivina intestini
Conyzicola lurida
Conyzicola nivalis
Copranaerobaculum intestinale
Coprobacillus cateniformis
Coprobacter fastidiosus
Coprobacter secundus
Coprobacter secundus subsp. similis
Coprobacter tertius
Coprococcus aceti
Coprococcus ammoniilyticus
Coprococcus catus
Coprococcus comes
Coprococcus eutactus
Coprococcus hominis
Coprococcus sp.
Coprothermobacter platensis
Coprothermobacter proteolyticus
Coraliihabitans acroporae
Coraliomargarita akajimensis
Coraliomargarita sinensis
Corallibacter vietnamensis
Corallibacterium pacifica
Corallincola holothuriorum
Corallincola platygyrae
Corallincola spongiicola
Corallococcus aberystwythensis
Corallococcus carmarthensis
Corallococcus coralloides
Corallococcus exercitus
Corallococcus exiguus
Corallococcus interemptor
Corallococcus llansteffanensis
Corallococcus macrosporus
Corallococcus praedator
Corallococcus sicarius
Corallococcus silvisoli
Corallococcus terminator
Coralloluteibacterium stylophorae
Corallomonas stylophorae
Coriobacterium glomerans
Coriobacterium sp.
Corticibacter populi
Corticibacterium populi
Corticicoccus populi
Corticimicrobacter populi
Corynebacterium accolens
Corynebacterium acetoacidophilum
Corynebacterium afermentans
Corynebacterium afermentans subsp. afermentans
Corynebacterium afermentans subsp. lipophilum
Corynebacterium alimapuense
Corynebacterium ammoniagenes
Corynebacterium amycolatum
Corynebacterium anserum
Corynebacterium antarcticum
Corynebacterium appendicis
Corynebacterium aquatimens
Corynebacterium aquilae
Corynebacterium argentoratense
Corynebacterium atrinae
Corynebacterium atypicum
Corynebacterium aurimucosum
Corynebacterium auris
Corynebacterium auriscanis
Corynebacterium belfantii
Corynebacterium bovis
Corynebacterium callunae
Corynebacterium camporealense
Corynebacterium canis
Corynebacterium capitovis
Corynebacterium casei
Corynebacterium caspium
Corynebacterium cervicis
Corynebacterium choanae
Corynebacterium ciconiae
Corynebacterium comes
Corynebacterium confusum
Corynebacterium coyleae
Corynebacterium crudilactis
Corynebacterium curieae
Corynebacterium cystitidis
Corynebacterium defluvii
Corynebacterium deserti
Corynebacterium diphtheriae
Corynebacterium diphtheriae subsp. lausannense
Corynebacterium doosanense
Corynebacterium durum
Corynebacterium efficiens
Corynebacterium endometrii
Corynebacterium epidermidicanis
Corynebacterium evansiae
Corynebacterium faecale
Corynebacterium falsenii
Corynebacterium fastidiosum
Corynebacterium felinum
Corynebacterium flavescens
Corynebacterium fournieri
Corynebacterium frankenforstense
Corynebacterium freiburgense
Corynebacterium freneyi
Corynebacterium gallinarum
Corynebacterium genitalium
Corynebacterium gerontici
Corynebacterium glaucum
Corynebacterium glucuronolyticum
Corynebacterium glutamicum
Corynebacterium glyciniphilum
Corynebacterium gottingense
Corynebacterium guangdongense
Corynebacterium halotolerans
Corynebacterium hansenii
Corynebacterium heidelbergense
Corynebacterium hesseae
Corynebacterium hindlerae
Corynebacterium humireducens
Corynebacterium ihumii
Corynebacterium ilicis
Corynebacterium imitans
Corynebacterium jeddahense
Corynebacterium jeikeium
Corynebacterium kalidii
Corynebacterium kalinowskii
Corynebacterium kroppenstedtii
Corynebacterium kutscheri
Corynebacterium lactis
Corynebacterium lehmanniae
Corynebacterium liangguodongii
Corynebacterium lipophiloflavum
Corynebacterium lizhenjunii
Corynebacterium lowii
Corynebacterium lubricantis
Corynebacterium lujinxingii
Corynebacterium lymphophilum
Corynebacterium macclintockiae
Corynebacterium macginleyi
Corynebacterium marambiense
Corynebacterium marinum
Corynebacterium maris
Corynebacterium marquesiae
Corynebacterium massiliense
Corynebacterium mastitidis
Corynebacterium matruchotii
Corynebacterium megadyptis subsp. dunedinense
Corynebacterium meitnerae
Corynebacterium meridianum
Corynebacterium minutissimum
Corynebacterium mucifaciens
Corynebacterium mustelae
Corynebacterium mycetoides
Corynebacterium nasicanis
Corynebacterium nephridii
Corynebacterium nuruki
Corynebacterium occultum
Corynebacterium oculi
Corynebacterium oriphocae
Corynebacterium otitidis
Corynebacterium parakroppenstedtii
Corynebacterium pelargi
Corynebacterium phocae
Corynebacterium phoceense
Corynebacterium pilbarense
Corynebacterium pilosum
Corynebacterium pollutisoli
Corynebacterium poyangense
Corynebacterium propinquum
Corynebacterium provencense
Corynebacterium pseudodiphtheriticum
Corynebacterium pseudogenitalium
Corynebacterium pseudokroppenstedtii
Corynebacterium pseudopelargi
Corynebacterium pseudotuberculosis
Corynebacterium pygosceleis
Corynebacterium pyruviciproducens
Corynebacterium qintianiae
Corynebacterium renale
Corynebacterium resistens
Corynebacterium riegelii
Corynebacterium rouxii
Corynebacterium sanguinis
Corynebacterium segmentosum
Corynebacterium silvaticum
Corynebacterium simulans
Corynebacterium singulare
Corynebacterium sp.
Corynebacterium sphenisci
Corynebacterium spheniscorum
Corynebacterium sputi
Corynebacterium stationis
Corynebacterium striatum
Corynebacterium suicordis
Corynebacterium suis
Corynebacterium sundsvallense
Corynebacterium tapiri
Corynebacterium terpenotabidum
Corynebacterium testudinoris
Corynebacterium thomssenii
Corynebacterium timonense
Corynebacterium trachiae
Corynebacterium tuberculostearicum
Corynebacterium tuscaniense
Corynebacterium uberis
Corynebacterium ulcerans
Corynebacterium ulceribovis
Corynebacterium urealyticum
Corynebacterium ureicelerivorans
Corynebacterium urinipleomorphum
Corynebacterium urogenitale
Corynebacterium uropygiale
Corynebacterium uterequi
Corynebacterium variabile
Corynebacterium vitaeruminis
Corynebacterium wankanglinii
Corynebacterium xerosis
Corynebacterium yonathiae
Corynebacterium yudongzhengii
Corynebacterium zhongnanshanii
Costertonia aggregata
Couchioplanes caeruleus
Couchioplanes caeruleus subsp. azureus
Coxiella burnetii
Crassaminicella indica
Crassaminicella profunda
Crassaminicella thermophila
Crateriforma conspicua
Crateriforma spongiae
Craterilacuibacter sinensis
Craurococcus roseus
Crenalkalicoccus roseus
Crenobacter caeni
Crenobacter cavernae
Crenobacter intestini
Crenobacter luteus
Cribrihabitans marinus
Cribrihabitans neustonicus
Cribrihabitans pelagius
Cricetibacter osteomyelitidis
Criibacterium bergeronii
Crinalium epipsammum
Crinalium magnum
Croceibacter atlanticus
Croceibacterium atlanticum
Croceibacterium ferulae
Croceibacterium mercuriale
Croceibacterium salegens
Croceibacterium selenioxidans
Croceibacterium soli
Croceibacterium xixiisoli
Croceicoccus bisphenolivorans
Croceicoccus estronivorus
Croceicoccus gelatinilyticus
Croceicoccus hydrothermalis
Croceicoccus marinus
Croceicoccus mobilis
Croceicoccus naphthovorans
Croceicoccus pelagius
Croceicoccus ponticola
Croceicoccus sediminis
Croceicoccus sp.
Croceifilum oryzae
Croceimicrobium hydrocarbonivorans
Croceitalea dokdonensis
Croceitalea eckloniae
Croceitalea litorea
Croceitalea marina
Croceivirga litoralis
Croceivirga lutea
Croceivirga radicis
Croceivirga thetidis
Crocinitomix algicola
Crocinitomix catalasitica
Cronobacter condimenti
Cronobacter dublinensis
Cronobacter dublinensis subsp. lactaridi
Cronobacter dublinensis subsp. lausannensis
Cronobacter malonaticus
Cronobacter muytjensii
Cronobacter sakazakii
Cronobacter turicensis
Cronobacter universalis
Crossiella cryophila
Crossiella equi
Cruoricaptor ignavus
Cryobacterium adonitolivorans
Cryobacterium algoricola
Cryobacterium algoritolerans
Cryobacterium arcticum
Cryobacterium aureum
Cryobacterium breve
Cryobacterium cheniae
Cryobacterium cryoconiti
Cryobacterium flavum
Cryobacterium frigoriphilum
Cryobacterium fucosi
Cryobacterium gelidum
Cryobacterium glaciale
Cryobacterium glucosi
Cryobacterium lactosi
Cryobacterium levicorallinum
Cryobacterium luteum
Cryobacterium lyxosi
Cryobacterium mannosilyticum
Cryobacterium melibiosiphilum
Cryobacterium psychrophilum
Cryobacterium psychrotolerans
Cryobacterium roopkundense
Cryobacterium ruanii
Cryobacterium sandaracinum
Cryobacterium serini
Cryobacterium shii
Cryobacterium sinapicolor
Cryobacterium soli
Cryobacterium sp.
Cryobacterium suzukii
Cryobacterium tagatosivorans
Cryobacterium tepidiphilum
Cryobacterium zongtaii
Cryomorpha ignava
Cryptanaerobacter phenolicus
Cryptobacterium curtum
Cryptosporangium arvum
Cryptosporangium aurantiacum
Cryptosporangium cibodasense
Cryptosporangium eucalypti
Cryptosporangium japonicum
Cryptosporangium minutisporangium
Cryptosporangium mongoliense
Cryptosporangium phraense
Cryptosporangium sp.
Cucumibacter marinus
Culicoidibacter larvae
Culturomica massiliensis
Cumulibacter manganitolerans
Cumulibacter soli
Cuneatibacter caecimuris
Cuniculiplasma divulgatum
Cupriavidus agavae
Cupriavidus alkaliphilus
Cupriavidus basilensis
Cupriavidus campinensis
Cupriavidus cauae
Cupriavidus gilardii
Cupriavidus lacunae
Cupriavidus laharis
Cupriavidus madingerae
Cupriavidus malaysiensis
Cupriavidus metallidurans
Cupriavidus nantongensis
Cupriavidus necator
Cupriavidus numazuensis
Cupriavidus oxalaticus
Cupriavidus pampae
Cupriavidus pauculus
Cupriavidus pinatubonensis
Cupriavidus plantarum
Cupriavidus respiraculi
Cupriavidus sp.
Cupriavidus taiwanensis
Cupriavidus yeoncheonensis
Curtanaerobium respiraculi
Curtobacterium albidum
Curtobacterium ammoniigenes
Curtobacterium citreum
Curtobacterium flaccumfaciens
Curtobacterium herbarum
Curtobacterium luteum
Curtobacterium plantarum
Curtobacterium pusillum
Curtobacterium sp.
Curvibacter delicatus
Curvibacter fontanus
Curvibacter gracilis
Curvibacter lanceolatus
Curvibacter sp.
Curvivirga aplysinae
Cutibacterium acnes
Cutibacterium acnes subsp. acnes
Cutibacterium acnes subsp. defendens
Cutibacterium acnes subsp. elongatum
Cutibacterium avidum
Cutibacterium granulosum
Cutibacterium modestum
Cutibacterium namnetense
Cutibacterium porci
Cyanobacteria sp.
Cyanobium gracile
Cyanobium rubescens
Cyanocohniella rudolphia
Cyclobacterium amurskyense
Cyclobacterium caenipelagi
Cyclobacterium jeungdonense
Cyclobacterium lianum
Cyclobacterium marinum
Cyclobacterium plantarum
Cyclobacterium qasimii
Cyclobacterium roseum
Cyclobacterium salsum
Cyclobacterium sediminis
Cyclobacterium sp.
Cyclobacterium xiamenense
Cycloclasticus sp.
Cyclonatronum proteinivorum
Cymatolege spiroidea
Cypionkella aquatica
Cypionkella collinsensis
Cypionkella psychrotolerans
Cypionkella sinensis
Cysteiniphilum halobium
Cysteiniphilum litorale
Cysteiniphilum marinum
Cystobacter armeniaca
Cystobacter badius
Cystobacter ferrugineus
Cystobacter fuscus
Cystobacter gracilis
Cystobacter miniatus
Cystobacter sp.
Cystobacter velatus
Cytobacillus citreus
Cytobacillus depressus
Cytobacillus eiseniae
Cytobacillus firmus
Cytobacillus formosensis
Cytobacillus gottheilii
Cytobacillus horneckiae
Cytobacillus kochii
Cytobacillus luteolus
Cytobacillus oceanisediminis
Cytobacillus praedii
Cytobacillus pseudoceanisediminis
Cytobacillus solani
Cytobacillus spongiae
Cytobacillus stercorigallinarum
Cytobacillus suaedae
Cytophaga aurantiaca
Cytophaga hutchinsonii
Cytophaga sp.
Cytophaga winogradsky
Dactylosporangium aurantiacum
Dactylosporangium cerinum
Dactylosporangium darangshiense
Dactylosporangium fulvum
Dactylosporangium luridum
Dactylosporangium luteum
Dactylosporangium maewongense
Dactylosporangium matsuzakiense
Dactylosporangium roseum
Dactylosporangium salmoneum
Dactylosporangium siamense
Dactylosporangium solaniradicis
Dactylosporangium sp.
Dactylosporangium sucinum
Dactylosporangium thailandense
Dactylosporangium tropicum
Dactylosporangium vinaceum
Daeguia caeni
Daejeonella composti
Daejeonella huanghensis
Daejeonella lutea
Daejeonella oryzae
Daejeonella rubra
Daejeonia ginsenosidivorans
Dankookia rubra
Dasania marina
Dasania phycosphaerae
Dechloromonas agitata
Dechloromonas denitrificans
Dechloromonas hortensis
Dechloromonas sp.
Deefgea chitinilytica
Deefgea rivuli
Deefgea salmonis
Deferribacter abyssi
Deferribacter autotrophicus
Deferribacter desulfuricans
Deferribacter thermophilus
Deferrisoma camini
Deferrisoma palaeochoriense
Deferrivibrio essentukiensis
Defluviicoccus vanus
Defluviimonas aestuarii
Defluviimonas aquaemixtae
Defluviimonas denitrificans
Defluviimonas nitratireducens
Defluviimonas sediminis
Defluviitalea phaphyphila
Defluviitalea raffinosedens
Defluviitalea saccharophila
Defluviitoga tunisiensis
Dehalobacter restrictus
Dehalococcoides mccartyi
Dehalogenimonas alkenigignens
Dehalogenimonas etheniformans
Dehalogenimonas formicexedens
Dehalogenimonas lykanthroporepellens
Deinobacterium chartae
Deinococcus actinosclerus
Deinococcus aerius
Deinococcus aerolatus
Deinococcus aerophilus
Deinococcus aestuarii
Deinococcus aetherius
Deinococcus alpinitundrae
Deinococcus altitudinis
Deinococcus aluminii
Deinococcus antarcticus
Deinococcus apachensis
Deinococcus aquaedulcis
Deinococcus aquaticus
Deinococcus aquatilis
Deinococcus aquiradiocola
Deinococcus arboris
Deinococcus arcticus
Deinococcus arenae
Deinococcus betulae
Deinococcus budaensis
Deinococcus caeni
Deinococcus carri
Deinococcus cavernae
Deinococcus cellulosilyticus
Deinococcus citri
Deinococcus claudionis
Deinococcus daejeonensis
Deinococcus depolymerans
Deinococcus deserti
Deinococcus detaillensis
Deinococcus enclensis
Deinococcus ficus
Deinococcus fonticola
Deinococcus frigens
Deinococcus geothermalis
Deinococcus gobiensis
Deinococcus grandis
Deinococcus guangxiensis
Deinococcus hibisci
Deinococcus hohokamensis
Deinococcus hopiensis
Deinococcus humi
Deinococcus indicus
Deinococcus irradiatisoli
Deinococcus knuensis
Deinococcus koreensis
Deinococcus kurensis
Deinococcus lacus
Deinococcus malanensis
Deinococcus maricopensis
Deinococcus marmoris
Deinococcus metalli
Deinococcus metallilatus
Deinococcus misasensis
Deinococcus multiflagellatus
Deinococcus murrayi
Deinococcus navajonensis
Deinococcus oregonensis
Deinococcus papagonensis
Deinococcus peraridilitoris
Deinococcus persicinus
Deinococcus petrolearius
Deinococcus phoenicis
Deinococcus pimensis
Deinococcus piscis
Deinococcus populi
Deinococcus proteolyticus
Deinococcus psychrotolerans
Deinococcus puniceus
Deinococcus radiodurans
Deinococcus radiomollis
Deinococcus radiophilus
Deinococcus radiopugnans
Deinococcus radioresistens
Deinococcus radiotolerans
Deinococcus reticulitermitis
Deinococcus roseus
Deinococcus rubellus
Deinococcus ruber
Deinococcus rubrus
Deinococcus rufus
Deinococcus sahariens
Deinococcus saudiensis
Deinococcus saxicola
Deinococcus sedimenti
Deinococcus seoulensis
Deinococcus soli
Deinococcus sonorensis
Deinococcus sp.
Deinococcus taklimakanensis
Deinococcus terrestris
Deinococcus terrigena
Deinococcus wulumuqiensis
Deinococcus xinjiangensis
Deinococcus yavapaiensis
Deinococcus yunweiensis
Delftia acidovorans
Delftia deserti
Delftia lacustris
Delftia litopenaei
Delftia rhizosphaerae
Delftia sp.
Delftia tsuruhatensis
Dellaglioa algida
Demequina activiva
Demequina aestuarii
Demequina aurantiaca
Demequina flava
Demequina gelatinilytica
Demequina globuliformis
Demequina iriomotensis
Demequina litorisediminis
Demequina lutea
Demequina mangrovi
Demequina maris
Demequina oxidasica
Demequina pelophila
Demequina phytophila
Demequina rhizosphaerae
Demequina salsinemoris
Demequina sediminicola
Demequina sediminis
Demequina silvatica
Demequina soli
Demequina sp.
Demequina subtropica
Demetria sp.
Demetria terragena
Deminuibacter soli
Dendrosporobacter quercicolus
Denitratisoma oestradiolicum
Denitrificimonas caeni
Denitrobacterium detoxificans
Denitrobaculum tricleocarpae
Denitrovibrio acetiphilus
Dermabacter hominis
Dermabacter jinjuensis
Dermabacter porcinasus
Dermabacter sp.
Dermabacter vaginalis
Dermacentroxenus rickettsii
Dermacoccus abyssi
Dermacoccus barathri
Dermacoccus nishinomiyaensis
Dermacoccus profundi
Dermacoccus sp.
Dermatophilus congolensis
Dermatophilus crocodyli
Dermatophilus sp.
Derxia gummosa
Derxia lacustris
Desemzia incerta
Desertibacillus haloalkaliphilus
Desertibacter roseus
Desertibacter xinjiangensis
Deserticella xinjiangensis
Desertihabitans aurantiacus
Desertihabitans brevis
Desertimonas flava
Desmospora activa
Desmospora profundinema
Desmospora sp.
Desnuesiella massiliensis
Desulfacinum hydrothermale
Desulfacinum infernum
Desulfacinum subterraneum
Desulfallas sapomandens
Desulfallas thermosapovorans
Desulfamplus magnetovallimortis
Desulfarculus baarsii
Desulfatibacillum aliphaticivorans
Desulfatibacillum alkenivorans
Desulfatibacillum sp.
Desulfatiferula berrensis
Desulfatiferula olefinivorans
Desulfatiglans anilini
Desulfatiglans parachlorophenolica
Desulfatirhabdium butyrativorans
Desulfatitalea sp.
Desulfatitalea tepidiphila
Desulfitibacter alkalitolerans
Desulfitispora alkaliphila
Desulfitispora elongata
Desulfitobacterium chlororespirans
Desulfitobacterium dehalogenans
Desulfitobacterium hafniense
Desulfitobacterium metallireducens
Desulfitobacterium sp.
Desulfobacca acetoxidans
Desulfobacter curvatus
Desulfobacter halotolerans
Desulfobacter hydrogenophilus
Desulfobacter latus
Desulfobacter postgatei
Desulfobacter psychrotolerans
Desulfobacter sp.
Desulfobacter vibrioformis
Desulfobacterium indolicum
Desulfobacterium sp.
Desulfobacterium zeppelinii
Desulfobacula phenolica
Desulfobacula toluolica
Desulfobaculum bizertense
Desulfobaculum senezii
Desulfobaculum xiamenense
Desulfobotulus alkaliphilus
Desulfobotulus mexicanus
Desulfobotulus sapovorans
Desulfobulbus alkaliphilus
Desulfobulbus elongatus
Desulfobulbus oligotrophicus
Desulfobulbus propionicus
Desulfobulbus rhabdoformis
Desulfobulbus sp.
Desulfocapsa sulfexigens
Desulfocapsa thiozymogenes
Desulfocarbo indianensis
Desulfocastanea catecholica
Desulfocella halophila
Desulfocella sp.
Desulfocicer niacini
Desulfocicer vacuolatum
Desulfococcus biacutus
Desulfococcus multivorans
Desulfococcus sp.
Desulfoconvexum algidum
Desulfocucumis palustris
Desulfocurvibacter africanus
Desulfocurvibacter africanus subsp. uniflagellum
Desulfocurvus thunnarius
Desulfocurvus vexinensis
Desulfofaba fastidiosa
Desulfofaba gelida
Desulfofaba hansenii
Desulfofalx alkaliphila
Desulfofarcimen acetoxidans
Desulfoferrobacter suflitae
Desulfofrigus fragile
Desulfofrigus oceanense
Desulfofundulus australicus
Desulfofundulus kuznetsovii
Desulfofundulus luciae
Desulfofundulus solfataricus
Desulfofundulus thermoacetoxidans
Desulfofundulus thermobenzoicus
Desulfofundulus thermobenzoicus subsp. thermosyntrophicus
Desulfofundulus thermocisternus
Desulfofundulus thermosubterraneus
Desulfofustis glycolicus
Desulfofustis limnaeus
Desulfoglaeba alkanexedens
Desulfogranum aggregans
Desulfogranum japonicum
Desulfogranum marinum
Desulfogranum mediterraneum
Desulfohalobium retbaense
Desulfohalotomaculum halophilum
Desulfohalovibrio alkalitolerans
Desulfohalovibrio reitneri
Desulfolithobacter dissulfuricans
Desulfolucanica intricata
Desulfoluna butyratoxydans
Desulfoluna spongiiphila
Desulfolutivibrio sulfodismutans
Desulfolutivibrio sulfoxidireducens
Desulfomarina profundi
Desulfomicrobium aestuarii
Desulfomicrobium apsheronum
Desulfomicrobium baculatum
Desulfomicrobium escambiense
Desulfomicrobium macestii
Desulfomicrobium norvegicum
Desulfomicrobium orale
Desulfomicrobium salsuginis
Desulfomicrobium sp.
Desulfomonile tiedjei
Desulfonatronobacter acetoxydans
Desulfonatronobacter acidivorans
Desulfonatronospira delicata
Desulfonatronospira sulfatiphila
Desulfonatronospira thiodismutans
Desulfonatronovibrio halophilus
Desulfonatronovibrio hydrogenovorans
Desulfonatronovibrio magnus
Desulfonatronovibrio thiodismutans
Desulfonatronum alkalitolerans
Desulfonatronum buryatense
Desulfonatronum cooperativum
